sex,education,income,married,work,age,exhibition_price,museum_price,art_price,traditional_price,theater_price,movie_price,performance_price,total_price
1,4,3,2,1,6,0.0,,,0.0,,40000.0,,40000
2,4,3,2,6,6,0.0,10000.0,,0.0,,50000.0,,60000
1,3,3,2,6,7,,,,,,,,0
2,3,3,2,6,7,,,,,,,,0
1,4,4,2,1,4,,30000.0,,20000.0,,100000.0,,150000
2,4,4,2,1,4,,50000.0,,30000.0,,100000.0,,180000
1,4,4,2,1,4,,,,,,60000.0,,60000
2,3,4,2,6,4,,,,,,60000.0,,60000
1,4,4,2,1,4,,,,,,,,0
2,4,4,2,1,4,,100000.0,,,,60000.0,,160000
1,3,4,2,1,5,,,,0.0,,,,0
2,4,4,2,6,5,,20000.0,,0.0,,,,20000
1,4,4,2,1,5,,,,40000.0,,,20000.0,60000
2,4,4,2,1,5,,,,30000.0,,60000.0,,90000
2,4,4,1,6,2,60000.0,,,0.0,60000.0,,,120000
1,4,4,2,2,5,,,,,,,,0
2,3,4,2,1,5,,40000.0,,10000.0,,,,50000
2,3,4,1,6,1,,,,,,50000.0,,50000
1,4,4,2,1,5,,,,20000.0,,,50000.0,70000
2,4,4,2,1,5,,,,,,30000.0,,30000
1,3,3,2,2,5,,,,10000.0,,,,10000
2,4,3,2,2,5,20000.0,,,20000.0,,,,40000
1,3,3,2,1,5,,,,,,,,0
2,4,3,2,3,5,,,,,,,,0
1,4,4,2,1,5,,,,,,,,0
2,4,4,2,1,5,,100000.0,,,,,,100000
1,4,3,2,1,5,,,,,,,,0
2,4,3,2,1,5,,,,30000.0,,50000.0,,80000
1,4,4,2,1,5,,,,,60000.0,100000.0,,160000
2,4,4,2,1,5,,50000.0,,30000.0,,40000.0,,120000
1,4,4,2,1,5,,,,,,,,0
2,3,4,2,1,5,,20000.0,,,,,,20000
1,4,4,2,2,6,,,,,,100000.0,,100000
2,4,4,2,1,6,,10000.0,,30000.0,,50000.0,,90000
1,4,4,2,1,4,,,,,,50000.0,,50000
2,4,4,2,1,3,,,,,,60000.0,,60000
2,3,3,3,3,6,,,,,,,,0
2,3,2,3,3,6,,,,,,,,0
1,4,4,2,1,4,,,,,,50000.0,,50000
2,4,4,2,1,3,,,,,30000.0,,,30000
2,2,2,3,6,7,,,,,,,,0
1,4,4,2,1,4,,,,,,60000.0,,60000
2,4,4,2,1,4,,,,,,30000.0,,30000
1,4,4,2,1,3,,,,,,50000.0,,50000
2,4,4,2,1,3,,,,,,30000.0,,30000
1,4,4,2,1,4,,,,,,30000.0,,30000
2,4,4,2,1,3,,,,,,50000.0,,50000
1,4,3,2,1,3,,,,,,50000.0,,50000
2,4,3,2,6,3,,,,,,40000.0,,40000
1,4,3,2,1,3,,,,,,50000.0,,50000
2,4,3,2,6,3,,,,,,50000.0,,50000
1,4,3,2,1,3,,,,,,30000.0,,30000
2,4,3,2,6,3,,,,,,50000.0,,50000
1,4,3,2,1,3,,,,,,50000.0,,50000
2,4,3,2,6,3,,,,,,50000.0,,50000
1,4,3,2,1,3,,,,,,50000.0,,50000
2,4,3,2,6,3,,,,,,50000.0,,50000
2,3,3,3,3,5,,,,,,,,0
1,4,4,2,1,3,,,,,,50000.0,,50000
2,4,4,2,6,3,,,,,,30000.0,,30000
1,4,4,2,1,3,,,,,,30000.0,,30000
2,4,4,2,6,3,,,,,,50000.0,,50000
1,3,3,2,3,7,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
2,2,3,3,6,7,,,,,,,,0
2,2,2,3,6,7,,,,,,,,0
1,3,3,2,3,6,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
1,3,2,2,3,7,,,,,,,,0
2,3,2,2,6,7,,,,,,,,0
1,4,4,2,3,6,,,,,,50000.0,,50000
2,4,4,2,1,5,,,,,,,,0
1,3,4,2,3,5,,,,,,30000.0,,30000
2,3,4,2,6,5,,,,,,,,0
2,3,2,3,3,6,,,,,,,,0
2,2,3,3,6,7,,,,,,,,0
1,3,4,2,3,6,,,,,,30000.0,,30000
2,4,4,2,1,5,,,,,,,,0
2,2,2,3,6,7,,,,,,,,0
1,4,4,2,3,5,,,,,,,,0
2,3,4,2,6,5,,,,,,,,0
1,4,3,2,1,5,,,,,,,,0
2,3,3,2,1,5,,,,,,,,0
2,2,2,3,6,7,,,,,,,,0
1,4,4,2,1,6,,,,,,,,0
2,4,4,2,1,5,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
2,4,3,1,1,5,,,,,,,,0
1,4,3,2,1,3,,,,,,,,0
2,4,3,2,6,3,,,,,,,,0
2,3,3,3,1,6,,,,,,,,0
2,4,3,1,1,4,,,,,,,,0
1,4,3,1,1,4,,,,,,,,0
2,4,3,3,1,6,,,,,,,,0
2,4,3,1,1,3,,,,,,,,0
1,4,3,3,1,6,,,,,,,,0
2,4,3,1,1,4,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
2,4,3,1,1,3,,,,,,,,0
2,4,4,1,1,4,,,,,,,,0
1,4,4,2,1,3,,,,,,,,0
2,4,4,2,6,3,,,,,,,,0
1,4,4,2,1,5,,,,,,,,0
2,4,4,2,1,5,,,,,,,,0
1,4,4,2,1,5,,,,,,,,0
1,4,3,1,1,4,,,,,,,,0
1,4,5,2,1,4,,,,,,,,0
2,4,5,2,1,3,,,,,,,,0
1,4,4,2,1,4,,,,,,,,0
2,4,4,2,6,3,,,,,,,,0
1,4,3,1,1,5,,,,,,,,0
1,4,3,3,1,7,,,,,,,,0
2,4,3,1,1,3,,,,,,,,0
1,4,3,3,1,5,,,,,,,,0
2,4,3,3,1,3,,,,,,,,0
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,3,,,,,,,,0
1,4,3,2,1,4,,,,,,,,0
2,4,3,2,6,3,,,,,,,,0
1,4,4,2,1,3,,,,,,,,0
2,4,4,2,6,3,,,,,,,,0
2,3,3,3,6,7,,,,,,,,0
2,4,4,1,2,4,,,,,,,,0
2,4,3,1,1,3,,,,,,,,0
1,4,3,3,1,6,,,,,,,,0
2,4,4,1,3,5,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
1,4,4,2,1,4,,,,,,,,0
2,4,4,2,1,3,,,,,,,,0
1,4,4,2,1,4,,,,,,,,0
2,4,4,2,1,3,,,,,,,,0
1,4,3,2,1,4,,,,,,,,0
2,4,3,2,6,4,,,,,,,,0
1,4,4,2,1,6,,,,,,,,0
2,4,4,2,1,6,,,,,,,,0
1,4,3,1,1,4,,,,,,,,0
2,4,3,3,1,6,,,,,,,,0
1,4,3,1,1,4,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
2,4,3,3,1,6,,,,,,,,0
2,4,2,3,1,6,,,,,,,,0
2,4,3,1,1,4,,,,,,,,0
2,4,3,1,1,3,,,,,,,,0
2,3,3,3,1,7,,,,,,,,0
1,3,3,3,1,6,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
1,4,4,2,1,4,,,,,,,,0
2,4,4,2,6,4,,,,,,,,0
1,4,4,2,1,6,,,,,,,,0
2,4,4,2,1,6,,,,,,,,0
1,4,4,2,1,6,,,,,,,,0
2,4,4,2,6,5,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
1,4,4,1,1,4,,,,,,,,0
2,4,4,1,1,4,,,,,,,,0
1,4,5,2,1,5,,,,,,,,0
2,4,5,2,3,5,,,,,,,,0
1,4,4,2,1,3,,,,,,,,0
2,4,4,2,1,3,,,,,,,,0
1,4,3,1,1,4,,,,,,,,0
2,4,4,3,1,5,,,,,,,,0
2,3,4,1,6,1,,,,,,,,0
2,4,3,1,3,3,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
2,4,3,3,3,6,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,3,,,,,,20000.0,,20000
2,4,5,1,1,3,,,,,,20000.0,,20000
2,3,5,1,1,3,,,,,,20000.0,,20000
1,3,3,3,2,6,,,,,,,,0
1,4,5,2,1,3,,,,,,20000.0,,20000
2,4,5,2,1,3,,,,,60000.0,20000.0,,80000
2,4,3,1,1,3,,,,,,,,0
1,4,3,2,1,3,,,,,,0.0,,0
2,4,3,2,6,3,,,,,,20000.0,,20000
1,3,2,2,1,6,,,,,,,,0
2,3,2,2,6,6,,,,,,,,0
2,3,3,3,3,6,,,,,,,,0
2,4,2,1,1,3,,,,,,30000.0,,30000
1,3,5,2,1,5,,,,,,,,0
2,3,5,2,1,5,,,,,,20000.0,,20000
1,3,3,3,3,6,,,,,,,,0
1,4,4,2,1,4,,,,,,20000.0,,20000
2,4,4,2,1,4,,,,,,40000.0,,40000
1,3,3,2,3,6,,,,,,,,0
2,3,3,2,1,6,,,,,,0.0,,0
1,3,5,2,1,4,,,,,,30000.0,,30000
2,4,5,2,1,4,,,,,,40000.0,,40000
1,4,5,2,1,4,,,,,,,,0
2,4,5,2,1,4,,,,,,20000.0,,20000
1,4,5,2,1,4,,,,,,0.0,,0
2,4,5,2,1,4,,,,,,20000.0,,20000
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,3,,,,,,,,0
2,4,3,1,1,3,,,,,,0.0,,0
2,3,3,3,2,5,,,,,,,,0
2,4,3,1,6,2,,,,,,40000.0,,40000
1,4,3,2,1,3,,,,,,,,0
2,4,3,2,6,3,,,,,,,,0
1,4,5,1,1,3,,,,,,,,0
1,4,5,1,1,3,,,,,,30000.0,,30000
1,4,5,2,1,4,,,,,,30000.0,,30000
2,4,5,2,1,4,,,,,,30000.0,,30000
1,4,5,2,1,5,,,,,,50000.0,,50000
2,4,5,2,1,5,,,,,,100000.0,,100000
1,4,3,3,1,6,,,,,,40000.0,,40000
2,4,5,1,1,3,,,,,,50000.0,,50000
2,4,5,1,1,3,,,,,,40000.0,,40000
2,3,4,3,3,7,,,,,,,,0
2,4,4,1,1,3,,,,,,30000.0,,30000
1,4,3,2,1,4,,,,,,,,0
2,4,3,2,6,4,,,,,30000.0,40000.0,,70000
2,4,3,3,1,5,,,,,,,,0
2,4,3,1,6,2,,,,,,20000.0,,20000
2,4,2,1,6,2,,,,,,20000.0,,20000
2,4,2,1,6,2,,,,,,20000.0,,20000
1,4,5,2,1,6,,,,,,,,0
2,4,5,2,6,6,,,,,,,,0
1,4,5,2,1,3,,,,,,30000.0,,30000
2,4,5,2,1,3,,,,,,50000.0,,50000
2,4,3,1,1,4,,,,,,,,0
1,4,3,1,1,3,,,,,,20000.0,,20000
2,4,3,1,1,3,,,,,,,,0
1,3,3,2,3,6,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
2,4,3,3,1,5,,,,,,20000.0,,20000
1,4,3,1,6,2,,,,,,40000.0,,40000
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,3,,,,,,40000.0,,40000
1,4,3,2,1,3,,,,,,,,0
2,4,3,2,6,3,,,,,,,,0
1,3,5,2,1,4,,,,,,,,0
2,3,5,2,1,4,,,,,,30000.0,,30000
1,4,5,2,1,4,,,,,,,,0
2,4,5,2,1,4,,,,,50000.0,30000.0,,80000
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,3,,,,,,30000.0,,30000
1,4,3,2,1,3,,,,,,,,0
2,4,3,2,6,3,,,,,,,,0
2,3,2,3,6,7,,,,,,,,0
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,3,,,,,,30000.0,,30000
1,4,4,2,1,3,,,,,,,,0
2,4,4,2,1,3,,,,,,30000.0,,30000
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,3,,,,,,30000.0,,30000
1,4,3,1,1,3,,,,,,,,0
2,4,3,1,1,2,,,,,,,,0
2,4,3,1,6,2,,,,,,30000.0,,30000
2,3,5,3,3,6,,,,,,,,0
2,4,5,1,1,3,,,,,,50000.0,,50000
2,4,5,1,1,3,,,,,,,,0
2,4,5,1,1,3,,,,,,,,0
1,3,2,2,6,7,,,,,,,,0
2,3,2,2,6,6,,,,,,,,0
1,2,3,2,3,6,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
2,3,2,3,6,6,,,,,,,,0
1,3,3,2,3,6,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
1,4,5,3,1,6,,,,,,,,0
2,4,5,1,1,3,,,,,,30000.0,,30000
1,3,5,2,2,5,,,,,,,,0
2,3,5,2,1,4,,,,,,20000.0,,20000
1,4,4,2,1,3,,,,,,,,0
2,4,4,2,1,3,,,,,,50000.0,,50000
1,4,5,2,1,5,,,,,,30000.0,,30000
2,4,5,2,1,4,,,,,,50000.0,100000.0,150000
1,3,5,2,2,5,,,,,,,,0
2,3,5,2,6,5,,,,,,,,0
1,4,3,2,1,3,,,,,,,,0
2,4,3,2,6,3,,,,,,,,0
1,4,6,2,1,4,,,,,,,,0
2,4,6,2,1,4,,,,,,40000.0,,40000
1,3,4,2,1,4,,,,,,,,0
2,3,4,2,1,4,,,,,,,,0
1,4,5,2,1,4,,,,,,10000.0,,10000
2,4,5,2,1,4,,,,,40000.0,,,40000
1,4,5,2,1,5,,,,,,20000.0,,20000
2,4,5,2,1,4,,,,,,10000.0,,10000
1,4,5,2,1,4,,,,,,,,0
2,4,5,2,1,4,,,,,100000.0,20000.0,,120000
1,4,5,2,1,3,,,,,,20000.0,,20000
2,4,5,2,6,3,,,,,,30000.0,,30000
1,4,3,2,1,3,,,,,,10000.0,,10000
2,4,3,2,6,3,,,,,,30000.0,,30000
1,3,3,2,3,6,,,,,,,,0
2,4,3,2,6,6,,,,,,,,0
1,3,3,2,2,5,,,,,,,,0
2,3,3,2,6,5,,,,,,0.0,,0
2,3,3,3,1,5,,,,,,,,0
1,4,3,2,1,5,,,,,0.0,,,0
2,3,3,2,6,5,50000.0,,,,200000.0,100000.0,,350000
1,3,3,1,6,1,,50000.0,,,,50000.0,,100000
1,4,3,2,1,4,,,,,,,,0
2,4,3,2,6,5,,,,,50000.0,,,50000
1,3,3,1,6,1,,,,,,0.0,,0
2,4,4,3,1,5,,,0.0,,60000.0,30000.0,0.0,90000
2,4,4,1,6,2,,,,,0.0,50000.0,,50000
2,4,3,1,1,3,,,,,,,,0
1,4,5,2,1,6,,,,,,,,0
2,3,5,2,1,6,50000.0,,,,,,,50000
2,4,3,1,1,3,,0.0,,,,30000.0,,30000
2,4,3,1,1,3,10000.0,,0.0,,,0.0,,10000
1,3,4,2,1,5,,30000.0,,,,,,30000
2,4,4,2,1,5,,0.0,,,,,,0
1,4,4,1,6,2,,,,,100000.0,50000.0,,150000
1,3,3,3,3,6,,,,,,,,0
2,3,4,3,3,6,,0.0,,,,30000.0,,30000
1,4,3,2,1,5,50000.0,,,,,,,50000
2,4,3,2,6,5,,,,,50000.0,,,50000
1,4,3,1,6,3,,,,,0.0,0.0,,0
2,4,4,3,2,5,,,,,,,,0
2,4,4,1,6,2,,,,,,150000.0,,150000
1,4,4,2,1,6,,,,,,30000.0,,30000
2,3,4,2,6,6,,,100000.0,,,,,100000
2,3,3,3,1,5,,,,,,,,0
1,3,3,1,6,2,,,,,,30000.0,,30000
2,3,3,1,6,1,,20000.0,,,,30000.0,,50000
2,3,4,3,3,5,,,,,,,,0
2,4,4,1,1,2,,,,0.0,,120000.0,,120000
1,4,3,2,1,5,,,,,,,,0
2,4,3,2,6,5,,,,,0.0,,,0
2,4,3,1,6,2,,,,,50000.0,50000.0,,100000
1,4,4,2,1,5,,,,,100000.0,150000.0,,250000
2,4,4,2,6,5,,,100000.0,,,120000.0,,220000
2,4,4,1,6,2,,,,,,250000.0,,250000
1,4,5,2,1,5,,,100000.0,50000.0,,100000.0,,250000
2,4,5,2,1,5,20000.0,,,,,20000.0,,40000
1,3,5,1,6,1,,,,,,,,0
1,4,3,2,1,5,,,,,,,,0
2,4,3,2,6,5,,,,,,100000.0,,100000
2,4,3,1,6,2,50000.0,,,,50000.0,50000.0,,150000
1,4,5,2,1,3,,,,,,30000.0,,30000
2,4,5,2,1,3,,,150000.0,,,190000.0,,340000
2,4,5,2,1,3,0.0,0.0,,,60000.0,150000.0,,210000
1,4,5,2,1,3,,,,,,100000.0,,100000
1,4,5,2,1,4,,,,,,,,0
2,4,5,2,1,4,,,,,50000.0,50000.0,,100000
1,4,5,2,1,3,,,,,0.0,0.0,,0
2,4,5,2,1,3,,,,,,100000.0,,100000
1,4,5,2,1,4,10000.0,10000.0,,,,30000.0,,50000
2,4,5,2,1,3,,,,,,100000.0,,100000
1,3,4,2,1,3,,,,,,50000.0,,50000
2,3,4,2,1,3,,,,,,0.0,,0
1,4,5,2,1,4,,,,,,,,0
2,3,5,2,1,4,,,,,100000.0,,,100000
1,4,5,2,1,4,,,,,,50000.0,,50000
2,4,5,2,1,4,,,,,0.0,,,0
1,4,3,2,1,4,,,,,100000.0,,,100000
2,4,3,2,6,3,,,,,0.0,0.0,,0
1,4,3,2,1,6,,,,,100000.0,50000.0,,150000
2,4,3,2,6,6,,,,,0.0,20000.0,,20000
1,4,5,2,1,4,,,,100000.0,,60000.0,,160000
2,4,5,2,1,4,,,200000.0,100000.0,,20000.0,,320000
2,3,5,1,6,1,100000.0,,,,,100000.0,,200000
1,2,3,2,6,7,,,,,,,,0
2,1,3,2,6,7,,,,,,,,0
1,4,4,2,1,4,0.0,0.0,,,,120000.0,0.0,120000
2,4,4,2,6,4,,,,,,,,0
1,3,3,3,3,6,,,,,,,0.0,0
1,3,3,3,6,7,,,,0.0,,,,0
1,4,3,2,2,4,0.0,0.0,,,,60000.0,,60000
2,4,3,2,6,3,0.0,0.0,,,,0.0,,0
1,4,4,3,2,6,,,,,,,,0
1,2,2,3,6,7,,,,0.0,,,0.0,0
1,3,3,2,3,7,,,,0.0,,120000.0,0.0,120000
2,2,3,2,6,7,,,,,,,,0
2,4,4,1,2,4,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
2,4,3,1,1,3,,,,,,0.0,,0
1,4,3,1,3,3,,,,,,,,0
1,4,3,2,1,3,,,,,,,,0
2,4,3,2,6,3,,,,,,,,0
2,4,3,1,1,3,,,,,,50000.0,,50000
1,1,3,2,6,7,,,,,,,,0
2,1,3,2,6,7,,,,0.0,,,0.0,0
2,4,3,1,1,2,,,,,,,,0
1,4,5,2,1,3,,,,,,0.0,,0
2,4,5,2,1,3,,,,,,30000.0,,30000
1,2,2,2,6,7,,,,0.0,,,0.0,0
2,1,2,2,6,7,,,,,,,,0
2,4,3,3,1,3,,,,,,,,0
2,3,4,3,3,6,,,,,,,,0
1,3,5,2,3,6,,,,0.0,,,,0
2,3,5,2,1,6,,,,,,,,0
1,4,5,1,1,2,,,,,,120000.0,,120000
2,3,5,3,3,6,,,,,,,,0
2,4,5,1,1,3,,,,,,,,0
1,4,5,1,1,3,,,,,,60000.0,,60000
1,3,3,2,1,7,,,,0.0,,0.0,0.0,0
2,3,3,2,6,6,,,,0.0,,0.0,0.0,0
2,2,4,3,6,7,,,,,,,,0
2,3,4,1,3,4,,,,,,,,0
2,3,4,1,6,1,,,,,,,,0
1,3,3,2,6,7,,,,,,,,0
2,2,3,2,6,7,,,,,,,,0
1,4,3,1,6,2,0.0,0.0,,,,70000.0,0.0,70000
2,3,4,3,2,5,,,,,,,,0
2,4,4,1,6,2,,,,,,0.0,,0
2,3,4,1,6,2,,,,,,,,0
1,3,5,2,1,7,,,,0.0,,120000.0,0.0,120000
2,2,5,2,3,6,,,,,,,,0
1,4,5,1,1,4,,,,,,,,0
1,2,3,2,6,7,,,,,,,,0
2,2,3,2,6,7,,,,0.0,,,0.0,0
1,3,4,2,2,4,0.0,0.0,,,,60000.0,,60000
2,3,4,2,1,4,,,,,,,,0
1,4,4,2,1,3,,,,,,0.0,0.0,0
2,4,4,2,6,3,,,,,,,,0
1,3,4,2,3,7,,,,,,0.0,,0
2,3,4,2,6,7,,,,,,,,0
2,3,4,3,3,4,,,,,,,,0
2,4,4,1,6,2,,,,,,50000.0,,50000
2,4,4,1,6,2,,,,,,60000.0,,60000
1,4,4,2,1,3,,,,,,,,0
2,3,4,2,6,3,,,,,,,,0
1,3,4,2,3,6,,,,0.0,,,,0
2,3,4,2,6,6,,,,0.0,,,0.0,0
1,2,3,2,6,7,,,,,,,,0
2,2,3,2,6,7,,,,,,,,0
1,4,5,2,2,4,,,,,,,,0
2,4,5,2,1,4,,,,,,,,0
1,4,5,1,6,2,,0.0,,,,42000.0,0.0,42000
1,3,4,2,1,7,,,,,,,,0
2,2,4,2,6,6,,,,,,,,0
1,4,5,2,2,4,,,,,,0.0,,0
2,2,5,2,1,4,,,,,,,,0
1,2,3,2,6,7,,,,,,,,0
2,2,3,2,6,7,,,,,,,,0
2,4,3,1,6,2,0.0,0.0,,,,60000.0,0.0,60000
1,3,4,2,1,4,,,,,,,,0
2,3,4,2,1,4,,,,,,,,0
1,4,3,1,1,3,,,,,,,,0
1,3,4,2,2,5,,,,,,,,0
2,3,4,2,6,5,,,,,,,,0
2,4,4,1,6,2,,,,,,,,0
2,4,3,1,1,3,,,,,,,,0
2,2,2,3,6,7,,,,,,,,0
1,4,4,2,1,4,,,,,,40000.0,,40000
2,4,4,2,6,3,,,,,,,,0
2,4,2,1,6,2,,,,,,,,0
2,3,2,3,6,7,,,,,,,,0
2,3,3,1,1,3,,,,,,,,0
1,3,5,2,1,5,,,,,,,,0
2,4,5,2,2,5,,,,,,,,0
1,3,5,1,6,2,,,,,,,,0
2,3,2,3,6,7,,,,,,,,0
2,3,3,3,2,6,,,,,,,,0
2,3,3,3,1,5,,,,,,,,0
2,3,3,3,1,5,,,,,,,,0
2,2,2,3,1,6,,,,,,,,0
1,4,4,2,1,4,,,,,,,,0
2,4,4,2,2,4,,,,,,,,0
2,4,4,1,1,4,,,,,,,,0
1,3,3,3,1,4,,,,,,,,0
2,4,3,3,1,3,,,,,,,,0
2,4,2,3,1,3,,,0.0,0.0,,,,0
2,4,3,3,1,6,,,,,,,,0
2,4,2,3,1,5,,,,,,,,0
1,3,3,2,1,5,,,,,,,,0
2,3,3,2,6,4,,,,,,,,0
1,3,3,1,6,1,,,,,,,,0
1,3,3,2,1,4,,,,,,,,0
2,3,3,2,6,4,,,,,,,,0
1,3,5,2,1,5,,,,,,,,0
2,4,5,2,2,5,,,,,,,,0
1,4,5,1,6,2,,,,,,,,0
2,4,5,1,6,2,,,,,,,,0
1,3,5,2,1,4,,,,,,,,0
2,4,5,2,2,4,,,,0.0,,0.0,,0
1,3,5,1,6,1,,,,,,,,0
1,3,3,2,1,6,,,,,,,,0
2,3,3,2,6,5,,,,,,,,0
1,4,3,1,6,2,,,,,,,,0
2,3,3,3,3,4,0.0,,,,,,,0
2,4,3,3,1,5,,,,,,,,0
2,4,2,3,1,4,,,,,,,,0
2,3,3,1,1,4,,,,,,,,0
1,4,4,2,1,5,,,,,,,,0
2,4,4,2,1,5,,,,,,,,0
1,3,3,2,1,5,,,,,,,,0
2,4,3,2,6,5,,,,,,,,0
2,3,3,1,6,2,,,,,,,,0
2,4,3,1,6,2,,,,,,,,0
1,3,5,2,1,5,,,,,,,,0
2,4,5,2,2,5,,,,,,,,0
2,4,5,1,1,3,,,,,,,,0
1,3,3,2,1,4,,,,,,,,0
2,3,3,2,6,4,,,,,,,,0
1,3,3,1,6,1,,,,,,,,0
1,4,3,2,1,5,,,,0.0,,0.0,,0
2,4,3,2,6,5,,,,0.0,,0.0,,0
2,4,3,3,1,5,,,,,,,,0
1,4,3,3,1,5,,,,,,,,0
1,4,3,2,1,6,,,,,,,,0
2,4,3,2,6,5,,,,0.0,,,,0
1,4,3,3,1,5,,,,,,,,0
1,4,4,1,1,4,,,,,,,,0
1,4,3,3,1,5,,,,,,,,0
2,3,3,3,1,5,,,,,,,,0
2,3,3,3,1,5,,,,,,,,0
1,3,2,1,1,5,,,,,,,,0
1,3,3,3,1,3,,,,,,,,0
2,3,4,3,6,7,,,,,,,,0
1,4,4,2,1,5,,,,,,,,0
2,4,4,2,1,4,,,,,,,,0
1,4,3,3,1,5,,,,,,,,0
2,4,3,3,1,6,0.0,,,,,,0.0,0
1,3,2,1,1,4,,,,,,,,0
1,3,3,2,1,5,,,,,,,,0
2,3,3,2,6,4,,,,,,,,0
1,3,5,2,1,5,,,,,,,,0
2,4,5,2,1,5,,,,,,,,0
1,4,5,1,6,2,,,,,,,,0
1,4,5,1,6,2,,,,,,,,0
1,3,2,2,1,6,,,,,,,,0
2,3,2,2,6,6,,,,,,,,0
1,4,5,2,1,4,,,,,,0.0,,0
2,4,5,2,1,4,,,,,,50000.0,,50000
2,4,3,1,1,3,,,,,20000.0,30000.0,,50000
1,3,5,2,1,3,,,,,10000.0,0.0,,10000
2,4,3,3,2,6,,,,,,,,0
2,3,4,3,3,6,,,,,,,,0
2,3,4,1,1,3,,,,,,,,0
1,3,5,2,3,6,,,,,,,,0
2,3,5,2,6,5,,,,,,10000.0,,10000
1,4,5,2,2,4,,,,,,,,0
2,4,5,2,1,4,,,,,,10000.0,,10000
1,3,4,2,3,5,,,,,,,,0
2,3,4,2,6,5,,,,,,,,0
1,4,5,2,1,5,,,,,,,,0
2,4,5,2,1,4,,,,,,,,0
1,4,3,2,3,6,,,,,,,,0
2,4,3,2,6,5,,,,,,,,0
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,3,,,,,,10000.0,,10000
1,4,6,2,1,4,,,,,,,,0
2,4,6,2,1,4,,,,,,,,0
1,4,5,2,1,3,,,,,,30000.0,,30000
2,4,5,2,1,3,,,,,,,,0
1,4,3,2,3,6,,,,,,,,0
2,3,3,2,6,6,,,,,,0.0,,0
1,3,3,2,3,6,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
1,4,5,2,1,4,,,,,,,,0
2,4,5,2,1,4,,,,,30000.0,20000.0,,50000
1,4,5,2,1,4,,,,,,,,0
2,3,5,2,1,4,,,,,,,,0
1,4,4,2,1,3,,,,,,,,0
2,4,4,2,1,3,,,,,,,,0
1,4,5,2,1,3,,,,,,10000.0,,10000
2,4,5,2,1,3,,,,,,,,0
1,4,5,2,1,4,,,,,,,,0
2,4,5,2,1,4,,,,,,20000.0,,20000
1,3,5,2,2,5,,,,,,,,0
2,3,5,2,1,5,,,,,,20000.0,,20000
1,4,5,2,1,4,,,,,,,,0
2,4,5,2,1,4,0.0,,,,,30000.0,,30000
1,3,3,2,6,6,,,,,,,,0
2,4,3,1,1,3,,,,,,10000.0,,10000
2,3,3,3,1,5,,,,,,10000.0,,10000
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,4,,,,,,,,0
1,4,5,2,1,4,,,,,,,,0
2,4,5,2,1,4,,,,,,30000.0,,30000
1,4,5,2,1,4,,,,,,30000.0,,30000
2,4,5,2,1,4,,,,,,50000.0,,50000
1,4,5,2,1,4,,,,,,20000.0,,20000
2,4,5,2,1,4,,,,,,40000.0,,40000
1,3,3,2,3,7,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
1,4,5,2,1,3,,,,,,10000.0,,10000
2,4,5,2,1,3,0.0,,,,,30000.0,,30000
2,4,5,1,1,2,,,,,,,,0
2,4,5,1,1,3,,,,,,40000.0,,40000
1,4,3,2,1,3,,,,,,,,0
2,4,3,2,6,3,,,,,,,,0
1,4,2,2,1,3,,,,,,30000.0,,30000
2,4,2,2,1,3,,,,,,30000.0,,30000
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,3,,,,,,20000.0,,20000
1,3,2,3,6,7,,,,,,,,0
1,3,2,2,6,7,,,,,,,,0
2,3,2,2,6,6,,,,,,,,0
2,4,3,3,1,5,,,,,,,,0
1,3,4,2,2,6,,,,,,,,0
2,3,4,2,6,6,,,,,,,,0
1,4,5,2,1,4,,,,,,,,0
2,4,5,2,1,4,,,,,,,,0
1,4,5,2,2,5,,,,,,,,0
